,Car_name,Year,Distance,Fuel_type,Drive,Price
3874,2018 Maruti Celerio VXI,2018,"84,145 KM",PETROL,MANUAL,"₹4.23 Lakh
₹4.75 Lakh
(52k off)"
3875,2017 Maruti Ciaz ALPHA AT 1.4 PETROL,2017,"85,691 KM",PETROL,AUTOMATIC,"₹6.52 Lakh
₹7.05 Lakh
(53k off)"
3876,2017 Maruti Baleno ZETA CVT PETROL 1.2,2017,"69,002 KM",PETROL,AUTOMATIC,"₹5.73 Lakh
₹6.18 Lakh
(45k off)"
3877,2016 Volkswagen Polo HIGHLINE1.5L,2016,"87,181 KM",DIESEL,MANUAL,"₹6.30 Lakh
₹6.81 Lakh
(51k off)"
3878,2020 Tata NEXON XZ PLUS (O) PETROL DUAL TONE,2020,"36,154 KM",PETROL,MANUAL,"₹9.67 Lakh
₹9.87 Lakh
(20k off)"
3879,2015 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,2015,"87,873 KM",PETROL,MANUAL,"₹4.27 Lakh
₹4.87 Lakh
(60.3k off)"
3880,2022 Tata ALTROZ XZA PLUS DARK EDTION,2022,"29,915 KM",PETROL,AUTOMATIC,"₹8.62 Lakh
₹9.70 Lakh
(1.08L off)"
3881,2017 Toyota Innova Crysta 2.8 ZX AT 7 STR,2017,"90,942 KM",DIESEL,AUTOMATIC,₹19.40 Lakh
3882,2018 Hyundai Creta SX PLUS AT 1.6 PETROL,2018,"94,512 KM",PETROL,AUTOMATIC,"₹9.63 Lakh
₹10.21 Lakh
(58.5k off)"
3883,2012 Hyundai i10 MAGNA 1.2,2012,"45,919 KM",PETROL,MANUAL,"₹2.36 Lakh
₹2.52 Lakh
(16k off)"
3884,2015 Honda City 1.5L I-VTEC VX,2015,"99,289 KM",PETROL,MANUAL,"₹5.59 Lakh
₹5.83 Lakh
(24k off)"
3885,2019 Maruti S PRESSO VXI PLUS AMT,2019,"21,125 KM",PETROL,AUTOMATIC,"₹4.87 Lakh
₹5.24 Lakh
(37k off)"
3886,2022 Tata Harrier XZA PLUS 2.0L DUAL TONE,2022,"32,407 KM",DIESEL,AUTOMATIC,"₹19.11 Lakh
₹21.13 Lakh
(2.02L off)"
3887,2017 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,2017,"15,387 KM",PETROL,MANUAL,"₹4.42 Lakh
₹4.78 Lakh
(36k off)"
3888,2021 Maruti IGNIS ALPHA 1.2 AMT,2021,"22,950 KM",PETROL,AUTOMATIC,"₹6.17 Lakh
₹7.34 Lakh
(1.17L off)"
3889,2011 Hyundai i20 SPORTZ (O) 1.2,2011,"1,11,344 KM",PETROL,MANUAL,"₹3.35 Lakh
₹3.62 Lakh
(27k off)"
3890,2016 Maruti Celerio ZXI AMT,2016,"60,789 KM",PETROL,AUTOMATIC,"₹4.33 Lakh
₹4.63 Lakh
(30k off)"
3891,2017 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,2017,"49,400 KM",PETROL,MANUAL,"₹4.24 Lakh
₹4.60 Lakh
(36.5k off)"
3892,2017 Honda CRV 2.0L I-VTEC 2WD AT,2017,"58,208 KM",PETROL,AUTOMATIC,"₹13.39 Lakh
₹13.95 Lakh
(56k off)"
3893,2022 Maruti BREZZA ZXI SMART HYBRID,2022,"8,946 KM",PETROL,MANUAL,₹12.28 Lakh
3894,2018 Hyundai Xcent SX 1.2,2018,"34,150 KM",PETROL,MANUAL,"₹5.52 Lakh
₹6.28 Lakh
(76k off)"
3895,2015 Maruti Baleno DELTA PETROL 1.2,2015,"75,221 KM",PETROL,MANUAL,"₹4.54 Lakh
₹5.01 Lakh
(47k off)"
3896,2015 Maruti Wagon R 1.0 VXI,2015,"53,302 KM",PETROL,MANUAL,"₹3.70 Lakh
₹4.10 Lakh
(40k off)"
3897,2020 Ford FREESTYLE TITANIUM PLUS 1.5 DIESEL,2020,"44,832 KM",DIESEL,MANUAL,"₹7.15 Lakh
₹7.87 Lakh
(72k off)"
3898,2017 Maruti Alto 800 VXI,2017,"77,702 KM",PETROL,MANUAL,"₹2.91 Lakh
₹3.10 Lakh
(19k off)"
3899,2017 Mahindra Kuv100 K4 6 STR,2017,"56,780 KM",PETROL,MANUAL,"₹3.46 Lakh
₹3.66 Lakh
(20k off)"
3900,2021 Maruti Baleno ZETA CVT PETROL 1.2,2021,"9,524 KM",PETROL,AUTOMATIC,"₹8.23 Lakh
₹8.49 Lakh
(26k off)"
3901,2015 Hyundai i10 MAGNA 1.1,2015,"45,100 KM",PETROL,MANUAL,₹3.36 Lakh
3902,2019 Hyundai GRAND I10 NIOS ASTA 1.2 KAPPA VTVT,2019,"29,299 KM",PETROL,MANUAL,₹6.57 Lakh
3903,2015 Honda City 1.5L I-VTEC SV,2015,"41,887 KM",PETROL,MANUAL,"₹5.22 Lakh
₹5.55 Lakh
(33k off)"
3904,2020 Maruti Baleno SIGMA PETROL 1.2,2020,"34,638 KM",PETROL,MANUAL,"₹5.75 Lakh
₹5.86 Lakh
(11k off)"
3905,2013 Hyundai i20 MAGNA (O) 1.2,2013,"52,084 KM",CNG,MANUAL,"₹3.41 Lakh
₹3.75 Lakh
(34k off)"
3906,2014 Hyundai Xcent SX 1.2 (O),2014,"57,625 KM",PETROL,MANUAL,₹3.81 Lakh
3907,2019 Honda WR-V 1.2L I-VTEC VX MT,2019,"70,985 KM",PETROL,MANUAL,₹7.10 Lakh
3908,2013 Hyundai Santro Xing GLS,2013,"32,657 KM",PETROL,MANUAL,₹3.04 Lakh
3909,2022 Tata ALTROZ XZ PLUS PETROL,2022,"10,044 KM",PETROL,MANUAL,"₹7.88 Lakh
₹8.21 Lakh
(33.2k off)"
3910,2020 Mahindra KUV 100 NXT K8 P 6 STR,2020,"10,875 KM",PETROL,MANUAL,"₹5.63 Lakh
₹7.42 Lakh
(1.79L off)"
3911,2016 Hyundai Creta SX PLUS AT 1.6 DIESEL,2016,"1,13,873 KM",DIESEL,AUTOMATIC,₹10.09 Lakh
3912,2015 Honda Jazz 1.5L I-DTEC VX,2015,"94,304 KM",DIESEL,MANUAL,₹4.47 Lakh
3913,2020 Honda Amaze 1.2L I-VTEC VX,2020,"38,207 KM",PETROL,MANUAL,"₹6.89 Lakh
₹7.37 Lakh
(48k off)"
3914,2014 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,2014,"37,880 KM",PETROL,MANUAL,"₹3.93 Lakh
₹4.42 Lakh
(48.75k off)"
3915,2015 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,2015,"30,021 KM",PETROL,MANUAL,"₹4.37 Lakh
₹4.54 Lakh
(17k off)"
3916,2020 Maruti New Wagon-R ZXI 1.2 AMT,2020,"19,742 KM",PETROL,AUTOMATIC,"₹5.82 Lakh
₹6.44 Lakh
(62k off)"
3917,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,2016,"65,973 KM",PETROL,MANUAL,"₹3.90 Lakh
₹4.41 Lakh
(50.5k off)"
3918,2022 Maruti S PRESSO VXI,2022,"28,814 KM",PETROL,MANUAL,"₹4.27 Lakh
₹4.80 Lakh
(53k off)"
3919,2015 Hyundai Eon MAGNA +,2015,"23,364 KM",PETROL,MANUAL,"₹3.14 Lakh
₹3.29 Lakh
(15k off)"
3920,2013 Maruti Swift Dzire VXI,2013,"55,633 KM",PETROL,MANUAL,"₹5.00 Lakh
₹5.24 Lakh
(23.7k off)"
3921,2022 Maruti Baleno ZETA PETROL 1.2,2022,"15,515 KM",PETROL,MANUAL,"₹8.16 Lakh
₹8.58 Lakh
(42k off)"
3922,2022 Hyundai VENUE S (O) 1.0 TURBO IMT,2022,"17,293 KM",PETROL,MANUAL,"₹9.60 Lakh
₹9.98 Lakh
(38k off)"
3923,2016 Nissan Terrano XL D PLUS,2016,"86,493 KM",DIESEL,MANUAL,"₹7.10 Lakh
₹7.17 Lakh
(7k off)"
3924,2017 Ford Ecosport TITANIUM 1.5L PETROL,2017,"58,909 KM",PETROL,MANUAL,"₹7.00 Lakh
₹7.56 Lakh
(56k off)"
3925,2022 Hyundai VENUE SX (O) 1.5 CRDI,2022,"14,280 KM",DIESEL,MANUAL,₹13.00 Lakh
3926,2016 Maruti Celerio ZXI AMT,2016,"18,934 KM",PETROL,AUTOMATIC,"₹4.77 Lakh
₹5.41 Lakh
(64k off)"
3927,2019 Tata NEXON XM PETROL,2019,"36,391 KM",CNG,MANUAL,"₹6.00 Lakh
₹6.55 Lakh
(55k off)"
3928,2020 Ford Ecosport TITANIUM 1.5L DIESEL,2020,"62,541 KM",DIESEL,MANUAL,₹8.58 Lakh
3929,2021 Datsun Redi Go T(O) 1.0 AMT,2021,"26,929 KM",PETROL,AUTOMATIC,"₹4.27 Lakh
₹4.90 Lakh
(63k off)"
3930,2016 Maruti Baleno ALPHA PETROL 1.2,2016,"62,453 KM",PETROL,MANUAL,"₹5.94 Lakh
₹6.49 Lakh
(55k off)"
3931,2021 Renault TRIBER RXZ AMT,2021,"34,398 KM",PETROL,AUTOMATIC,"₹6.80 Lakh
₹7.61 Lakh
(80.5k off)"
3932,2016 Hyundai Elite i20 SPORTZ 1.2,2016,"73,601 KM",PETROL,MANUAL,"₹4.55 Lakh
₹5.67 Lakh
(1.12L off)"
3933,2022 KIA SONET HTX 1.0 IMT,2022,"9,526 KM",PETROL,MANUAL,"₹11.34 Lakh
₹11.56 Lakh
(22k off)"
3934,2019 Honda Amaze 1.2L I-VTEC VX,2019,"67,922 KM",PETROL,MANUAL,"₹6.48 Lakh
₹6.73 Lakh
(25k off)"
3935,2015 Maruti Swift Dzire VXI,2015,"67,595 KM",PETROL,MANUAL,"₹3.93 Lakh
₹4.15 Lakh
(22k off)"
3936,2018 Hyundai NEW SANTRO SPORTZ MT,2018,"27,171 KM",PETROL,MANUAL,"₹4.51 Lakh
₹5.51 Lakh
(1L off)"
3937,2022 KIA SONET HTX 1.5,2022,"32,784 KM",DIESEL,MANUAL,"₹9.42 Lakh
₹9.91 Lakh
(49k off)"
3938,2019 Maruti S PRESSO VXI PLUS AMT,2019,"27,437 KM",PETROL,AUTOMATIC,₹4.90 Lakh
3939,2013 Maruti Swift Dzire VXI,2013,"54,399 KM",PETROL,MANUAL,"₹4.63 Lakh
₹5.05 Lakh
(42k off)"
3940,2022 Tata ALTROZ XZA,2022,"6,131 KM",PETROL,AUTOMATIC,"₹8.95 Lakh
₹9.88 Lakh
(93k off)"
3941,2017 Hyundai Elite i20 ASTA 1.2,2017,"43,104 KM",PETROL,MANUAL,₹6.65 Lakh
3942,2019 Volkswagen Polo COMFORTLINE 1.0L MPI,2019,"54,611 KM",PETROL,MANUAL,"₹6.50 Lakh
₹6.69 Lakh
(19k off)"
3943,2012 Maruti Swift Dzire VXI,2012,"1,04,807 KM",PETROL,MANUAL,"₹4.17 Lakh
₹4.34 Lakh
(17k off)"
3944,2019 Hyundai NEW SANTRO SPORTZ AMT,2019,"20,697 KM",PETROL,AUTOMATIC,"₹4.83 Lakh
₹5.46 Lakh
(63k off)"
3945,2020 Mahindra XUV300 W6 1.5 DIESEL AMT,2020,"14,394 KM",DIESEL,AUTOMATIC,"₹8.87 Lakh
₹10.91 Lakh
(2.04L off)"
3946,2023 Tata NEXON XM PETROL,2023,"13,397 KM",PETROL,MANUAL,"₹8.50 Lakh
₹8.82 Lakh
(32k off)"
3947,2022 Maruti New Wagon-R LXI 1.0,2022,"12,434 KM",PETROL,MANUAL,"₹5.23 Lakh
₹5.65 Lakh
(42k off)"
3948,2020 Hyundai GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,2020,"17,266 KM",PETROL,AUTOMATIC,"₹7.10 Lakh
₹7.53 Lakh
(43k off)"
3949,2018 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,2018,"32,331 KM",PETROL,MANUAL,"₹5.08 Lakh
₹5.26 Lakh
(18k off)"
3950,2017 Maruti Baleno DELTA PETROL 1.2,2017,"82,487 KM",PETROL,MANUAL,"₹4.98 Lakh
₹5.17 Lakh
(19k off)"
3951,2017 Hyundai Grand i10 SPORTZ (O) 1.2 KAPPA VTVT,2017,"67,991 KM",PETROL,MANUAL,"₹4.74 Lakh
₹5.43 Lakh
(69k off)"
3952,2018 Honda Amaze 1.2L I-VTEC VX,2018,"26,314 KM",PETROL,MANUAL,"₹5.94 Lakh
₹6.23 Lakh
(29k off)"
3953,2016 Hyundai Creta SX 1.6 DIESEL,2016,"58,014 KM",DIESEL,MANUAL,"₹9.06 Lakh
₹9.21 Lakh
(15k off)"
3954,2017 Honda WR-V 1.5L I-DTEC VX MT,2017,"1,29,744 KM",DIESEL,MANUAL,"₹7.30 Lakh
₹7.92 Lakh
(62k off)"
3955,2023 Volkswagen VIRTUS HIGHLINE TSI 1.0 AT,2023,"9,083 KM",PETROL,AUTOMATIC,₹14.57 Lakh
3956,2017 Mahindra KUV 100 NXT K8 P 6 STR,2017,"7,845 KM",PETROL,MANUAL,"₹5.52 Lakh
₹5.78 Lakh
(26k off)"
3957,2014 Hyundai Xcent S 1.2,2014,"97,143 KM",PETROL,MANUAL,"₹3.05 Lakh
₹3.31 Lakh
(26k off)"
3958,2016 Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT,2016,"15,069 KM",PETROL,MANUAL,"₹6.15 Lakh
₹6.46 Lakh
(31k off)"
3959,2019 Hyundai NEW SANTRO SPORTZ CNG,2019,"73,820 KM",CNG,MANUAL,"₹5.27 Lakh
₹5.74 Lakh
(47k off)"
3960,2013 Maruti Alto K10 VXI,2013,"44,892 KM",PETROL,MANUAL,"₹2.69 Lakh
₹2.87 Lakh
(18k off)"
3961,2021 Renault Kwid CLIMBER 1.0 AMT (O),2021,"44,865 KM",PETROL,AUTOMATIC,"₹5.56 Lakh
₹5.92 Lakh
(35.85k off)"
3962,2013 Maruti Wagon R 1.0 VXI,2013,"1,09,983 KM",PETROL,MANUAL,"₹3.01 Lakh
₹3.27 Lakh
(26k off)"
3963,2020 Maruti Ciaz ALPHA AT 1.5 SHVS PETROL,2020,"31,021 KM",PETROL,AUTOMATIC,"₹9.30 Lakh
₹9.68 Lakh
(38k off)"
3964,2020 Maruti Alto VXI PLUS,2020,"9,516 KM",PETROL,MANUAL,"₹3.44 Lakh
₹3.84 Lakh
(40k off)"
3965,2016 Maruti Ertiga VDI SHVS,2016,"83,215 KM",DIESEL,MANUAL,"₹7.35 Lakh
₹8.18 Lakh
(83k off)"
3966,2016 Maruti Celerio VXI AMT,2016,"32,718 KM",PETROL,AUTOMATIC,₹4.00 Lakh
3967,2017 Maruti Baleno ALPHA CVT PETROL 1.2,2017,"46,651 KM",PETROL,AUTOMATIC,"₹5.43 Lakh
₹6.33 Lakh
(90k off)"
3968,2016 Maruti Swift Dzire ZDI AMT,2016,"88,396 KM",DIESEL,AUTOMATIC,"₹6.14 Lakh
₹6.56 Lakh
(42k off)"
3969,2017 Honda Jazz 1.2L I-VTEC V,2017,"40,881 KM",PETROL,MANUAL,"₹6.04 Lakh
₹6.54 Lakh
(50k off)"
3970,2019 Honda City 1.5L I-VTEC ZX,2019,"56,296 KM",PETROL,MANUAL,"₹9.63 Lakh
₹10.03 Lakh
(40k off)"
3971,2020 Tata Tiago XZ PLUS PETROL,2020,"42,331 KM",PETROL,MANUAL,"₹5.66 Lakh
₹6.26 Lakh
(60k off)"
3972,2018 Maruti Celerio X ZXI AMT,2018,"68,971 KM",PETROL,AUTOMATIC,"₹4.92 Lakh
₹5.26 Lakh
(34k off)"
3973,2018 Tata Tiago XZA PETROL,2018,"40,608 KM",PETROL,AUTOMATIC,₹5.31 Lakh
3974,2015 Honda City 1.5L I-VTEC S MT,2015,"79,021 KM",PETROL,MANUAL,"₹4.56 Lakh
₹4.74 Lakh
(18k off)"
3975,2019 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,2019,"73,424 KM",CNG,MANUAL,"₹4.95 Lakh
₹5.29 Lakh
(34k off)"
3976,2016 Renault Kwid RXT 0.8,2016,"63,143 KM",PETROL,MANUAL,"₹3.13 Lakh
₹3.28 Lakh
(15k off)"
3977,2021 Datsun Redi Go T(O) 1.0,2021,"25,247 KM",PETROL,MANUAL,"₹4.22 Lakh
₹4.71 Lakh
(49k off)"
3978,2021 Maruti Ciaz ALPHA 1.5 SHVS PETROL,2021,"11,395 KM",PETROL,MANUAL,"₹9.51 Lakh
₹9.90 Lakh
(39k off)"
3979,2017 Maruti IGNIS DELTA 1.2,2017,"30,176 KM",PETROL,MANUAL,"₹4.62 Lakh
₹5.15 Lakh
(53k off)"
3980,2020 Hyundai GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,2020,"53,018 KM",PETROL,AUTOMATIC,"₹6.54 Lakh
₹7.05 Lakh
(51k off)"
3981,2022 Renault Kwid RXL,2022,"35,167 KM",PETROL,MANUAL,"₹4.12 Lakh
₹4.61 Lakh
(49k off)"
3982,2022 Maruti New Wagon-R ZXI 1.2,2022,"17,233 KM",PETROL,MANUAL,"₹7.04 Lakh
₹7.38 Lakh
(34k off)"
3983,2017 Ford Ecosport TITANIUM + 1.5L DIESEL,2017,"75,115 KM",DIESEL,MANUAL,"₹5.94 Lakh
₹6.41 Lakh
(47k off)"
3984,2019 Maruti Baleno ALPHA PETROL 1.2,2019,"36,278 KM",PETROL,MANUAL,"₹7.50 Lakh
₹7.86 Lakh
(36k off)"
3985,2021 Mahindra XUV300 W6 1.5 DIESEL AMT,2021,"64,418 KM",DIESEL,AUTOMATIC,"₹8.95 Lakh
₹10.36 Lakh
(1.41L off)"
3986,2020 Honda Jazz 1.2L I-VTEC ZX,2020,"54,520 KM",PETROL,MANUAL,"₹7.77 Lakh
₹8.30 Lakh
(53k off)"
3987,2014 Honda City 1.5L I-VTEC VX,2014,"81,554 KM",PETROL,MANUAL,"₹4.84 Lakh
₹5.21 Lakh
(37k off)"
3988,2017 Maruti Ciaz ZETA 1.4 MT PETROL,2017,"77,055 KM",PETROL,MANUAL,₹7.24 Lakh
3989,2016 Maruti Ciaz ZXI+,2016,"87,163 KM",PETROL,MANUAL,₹5.64 Lakh
3990,2022 Maruti S PRESSO VXI (O),2022,"34,811 KM",PETROL,MANUAL,"₹4.24 Lakh
₹4.77 Lakh
(53k off)"
3991,2022 KIA CARENS LUXURY PLUS 1.4 PETROL DCT 6 STR,2022,"9,255 KM",PETROL,AUTOMATIC,"₹17.59 Lakh
₹17.87 Lakh
(28k off)"
3992,2021 Renault Kwid RXT 0.8,2021,"29,887 KM",PETROL,MANUAL,"₹4.08 Lakh
₹4.61 Lakh
(53k off)"
3993,2016 Maruti Baleno DELTA PETROL 1.2,2016,"87,655 KM",PETROL,MANUAL,"₹4.80 Lakh
₹4.93 Lakh
(13k off)"
3994,2017 Hyundai Elite i20 ASTA 1.2,2017,"79,710 KM",PETROL,MANUAL,"₹5.62 Lakh
₹6.34 Lakh
(72k off)"
3995,2023 Maruti New Wagon-R LXI 1.0,2023,"16,563 KM",PETROL,MANUAL,"₹5.64 Lakh
₹5.78 Lakh
(14k off)"
3996,2017 Maruti Baleno ZETA PETROL 1.2,2017,"1,15,870 KM",PETROL,MANUAL,"₹5.12 Lakh
₹5.26 Lakh
(14k off)"
3997,2015 Honda City 1.5L I-VTEC SV,2015,"1,01,611 KM",PETROL,MANUAL,"₹4.75 Lakh
₹4.98 Lakh
(23k off)"
3998,2017 Hyundai Creta SX PLUS AT 1.6 PETROL,2017,"55,620 KM",PETROL,AUTOMATIC,"₹10.39 Lakh
₹10.45 Lakh
(6k off)"
3999,2012 Maruti Wagon R 1.0 LXI CNG,2012,"33,098 KM",CNG,MANUAL,"₹3.16 Lakh
₹3.50 Lakh
(34k off)"
4000,2019 Maruti S PRESSO VXI PLUS AMT,2019,"13,048 KM",PETROL,AUTOMATIC,"₹4.90 Lakh
₹5.19 Lakh
(29.4k off)"
4001,2019 Renault Kwid CLIMBER 1.0 (O),2019,"24,330 KM",PETROL,MANUAL,₹4.88 Lakh
4002,2017 Nissan Terrano XV D THP PREMIUM 110 PS,2017,"1,02,196 KM",DIESEL,MANUAL,"₹6.39 Lakh
₹7.15 Lakh
(76k off)"
4003,2019 Hyundai Elite i20 SPORTZ PLUS 1.2,2019,"68,592 KM",PETROL,MANUAL,₹6.27 Lakh
4004,2019 Maruti New Wagon-R LXI CNG 1.0,2019,"34,466 KM",CNG,MANUAL,"₹5.12 Lakh
₹5.77 Lakh
(65k off)"
4005,2022 Tata TIGOR XZ PLUS CNG,2022,"30,546 KM",CNG,MANUAL,"₹7.52 Lakh
₹8.13 Lakh
(61.4k off)"
4006,2013 Maruti Swift Dzire VXI,2013,"96,924 KM",PETROL,MANUAL,"₹3.96 Lakh
₹4.27 Lakh
(31k off)"
4007,2015 Honda Jazz 1.2L I-VTEC V AT,2015,"56,906 KM",PETROL,AUTOMATIC,"₹4.94 Lakh
₹5.34 Lakh
(40k off)"
4008,2015 Hyundai Elite i20 ASTA 1.2,2015,"20,632 KM",PETROL,MANUAL,₹6.99 Lakh
4009,2020 Maruti Baleno DELTA PETROL 1.2,2020,"15,558 KM",PETROL,MANUAL,"₹6.53 Lakh
₹6.77 Lakh
(23.7k off)"
4010,2019 Maruti S PRESSO VXI+,2019,"23,133 KM",PETROL,MANUAL,"₹4.46 Lakh
₹4.81 Lakh
(35k off)"
4011,2019 MG HECTOR SHARP 1.5 DCT PETROL,2019,"24,656 KM",PETROL,AUTOMATIC,"₹14.96 Lakh
₹15.43 Lakh
(47k off)"
4012,2019 Tata NEXON XMA DIESEL,2019,"61,857 KM",DIESEL,AUTOMATIC,"₹6.82 Lakh
₹7.45 Lakh
(62.55k off)"
4013,2017 Maruti Alto 800 LXI,2017,"62,871 KM",PETROL,MANUAL,"₹2.86 Lakh
₹3.11 Lakh
(25k off)"
4014,2020 Hyundai NEW SANTRO MAGNA,2020,"41,671 KM",PETROL,MANUAL,"₹4.61 Lakh
₹4.74 Lakh
(13k off)"
4015,2013 Hyundai Verna FLUIDIC 1.6 VTVT EX,2013,"64,318 KM",PETROL,MANUAL,₹4.80 Lakh
4016,2020 Mahindra XUV500 W7,2020,"28,280 KM",DIESEL,MANUAL,"₹12.31 Lakh
₹12.92 Lakh
(61k off)"
4017,2018 Honda City 1.5L I-VTEC ZX CVT,2018,"62,085 KM",PETROL,AUTOMATIC,"₹9.18 Lakh
₹11.00 Lakh
(1.82L off)"
4018,2018 Maruti Alto 800 LXI UTSAV LIMITED EDITION,2018,"31,309 KM",PETROL,MANUAL,"₹2.96 Lakh
₹3.24 Lakh
(28k off)"
4019,2020 Maruti Alto LXI O,2020,"45,273 KM",PETROL,MANUAL,"₹3.53 Lakh
₹3.85 Lakh
(32k off)"
4020,2019 Honda City 1.5L I-VTEC ZX CVT,2019,"31,923 KM",PETROL,AUTOMATIC,"₹9.54 Lakh
₹12.30 Lakh
(2.76L off)"
4021,2016 Hyundai Eon ERA +,2016,"47,629 KM",PETROL,MANUAL,₹3.10 Lakh
4022,2014 Hyundai i20 SPORTZ 1.2,2014,"85,590 KM",PETROL,MANUAL,₹4.02 Lakh
4023,2022 Tata ALTROZ XT DIESEL,2022,"37,737 KM",DIESEL,MANUAL,₹8.32 Lakh
4024,2017 Maruti Baleno ZETA PETROL 1.2,2017,"44,423 KM",PETROL,MANUAL,"₹6.14 Lakh
₹6.56 Lakh
(42k off)"
4025,2017 Maruti Celerio VXI AMT,2017,"80,369 KM",PETROL,AUTOMATIC,"₹3.91 Lakh
₹4.17 Lakh
(26k off)"
4026,2016 Volkswagen Vento HIGHLINE PETROL AT,2016,"72,451 KM",PETROL,AUTOMATIC,"₹7.26 Lakh
₹7.91 Lakh
(65k off)"
4027,2017 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,2017,"73,253 KM",CNG,MANUAL,"₹4.31 Lakh
₹4.66 Lakh
(35k off)"
4028,2018 Maruti Ciaz SIGMA 1.5 SHVS MT PETROL,2018,"22,547 KM",PETROL,MANUAL,"₹7.61 Lakh
₹7.91 Lakh
(30k off)"
4029,2017 Ford Ecosport TITANIUM 1.5L PETROL,2017,"31,951 KM",PETROL,MANUAL,₹6.67 Lakh
4030,2017 Honda Jazz 1.2L I-VTEC SV,2017,"28,333 KM",PETROL,MANUAL,"₹5.64 Lakh
₹6.08 Lakh
(44k off)"
4031,2021 Honda Jazz 1.2L I-VTEC ZX,2021,"32,420 KM",PETROL,MANUAL,"₹7.41 Lakh
₹8.34 Lakh
(93k off)"
4032,2021 Maruti XL6 ALPHA MT,2021,"49,509 KM",PETROL,MANUAL,"₹9.28 Lakh
₹9.67 Lakh
(39k off)"
4033,2021 Hyundai VENUE SX PLUS 1.0 TURBO DCT,2021,"21,615 KM",PETROL,AUTOMATIC,"₹10.75 Lakh
₹11.09 Lakh
(34k off)"
4034,2022 Tata ALTROZ XZA PLUS,2022,"2,973 KM",PETROL,AUTOMATIC,"₹9.55 Lakh
₹10.14 Lakh
(59k off)"
4035,2020 Renault Duster RXZ 1.3 TURBO PETROL CVT,2020,"68,481 KM",PETROL,AUTOMATIC,"₹10.04 Lakh
₹12.57 Lakh
(2.53L off)"
4036,2019 Renault Duster 110 PS RXZ MT DIESEL,2019,"54,182 KM",DIESEL,MANUAL,"₹8.21 Lakh
₹9.34 Lakh
(1.13L off)"
4037,2015 Maruti Celerio ZXI AMT,2015,"72,001 KM",PETROL,AUTOMATIC,"₹4.10 Lakh
₹4.30 Lakh
(20k off)"
4038,2022 Renault TRIBER RXT AMT,2022,"35,860 KM",PETROL,AUTOMATIC,"₹7.32 Lakh
₹7.57 Lakh
(25k off)"
4039,2019 Tata NEXON XZA PLUS PETROL,2019,"61,806 KM",PETROL,AUTOMATIC,"₹7.98 Lakh
₹8.23 Lakh
(25k off)"
4040,2019 Volkswagen Ameo COMFORTLINE 1.0L,2019,"64,222 KM",PETROL,MANUAL,"₹5.54 Lakh
₹5.86 Lakh
(32k off)"
4041,2012 Hyundai i20 SPORTZ 1.2,2012,"90,230 KM",PETROL,MANUAL,"₹4.00 Lakh
₹4.35 Lakh
(35k off)"
4042,2016 Maruti Wagon R 1.0 VXI (O) AMT,2016,"74,256 KM",PETROL,AUTOMATIC,"₹4.30 Lakh
₹4.72 Lakh
(42k off)"
4043,2021 Renault Kwid RXT 0.8,2021,"20,267 KM",PETROL,MANUAL,₹4.69 Lakh
4044,2016 Hyundai Xcent S AT 1.2,2016,"1,22,432 KM",PETROL,AUTOMATIC,"₹4.38 Lakh
₹5.08 Lakh
(70k off)"
4045,2019 Maruti S PRESSO VXI+,2019,"4,296 KM",PETROL,MANUAL,"₹4.62 Lakh
₹4.92 Lakh
(30k off)"
4046,2018 Maruti Celerio VXI CNG,2018,"63,424 KM",CNG,MANUAL,₹5.29 Lakh
4047,2012 Maruti Swift Dzire VXI,2012,"43,974 KM",PETROL,MANUAL,₹4.30 Lakh
4048,2011 Maruti Wagon R 1.0 VXI,2011,"79,484 KM",PETROL,MANUAL,"₹2.77 Lakh
₹3.46 Lakh
(69k off)"
4049,2021 Honda Jazz 1.2L I-VTEC VX CVT,2021,"17,325 KM",PETROL,AUTOMATIC,₹8.99 Lakh
4050,2019 Mahindra XUV300 W8 1.5 DIESEL,2019,"51,938 KM",DIESEL,MANUAL,"₹9.00 Lakh
₹9.93 Lakh
(93k off)"
4051,2020 Maruti Ciaz ALPHA AT 1.5 SHVS PETROL,2020,"27,830 KM",PETROL,AUTOMATIC,"₹8.46 Lakh
₹9.67 Lakh
(1.21L off)"
4052,2016 Maruti Ciaz ZXI+,2016,"75,940 KM",PETROL,MANUAL,"₹6.20 Lakh
₹7.19 Lakh
(99k off)"
4053,2013 Hyundai Grand i10 SPORTZ 1.1 CRDI,2013,"58,717 KM",DIESEL,MANUAL,"₹3.97 Lakh
₹4.44 Lakh
(47k off)"
